FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION
196403,4,520,1005545,9982572,"D","03/04/1964 05:20:00",,"",""
196404,12,1820,1005547,10063922,"D","04/12/1964 18:20:00",,"",""
196404,12,2100,1005548,10063927,"D","04/12/1964 21:00:00",,"",""
196404,17,1330,1005550,10122449,"D","04/17/1964 13:30:00",,"",""
196404,12,1645,1005551,10014406,"D","04/12/1964 16:45:00",,"",""
196404,12,1600,1005552,10025204,"D","04/12/1964 16:00:00",,"",""
196405,29,1303,1005557,10079510,"D","05/29/1964 13:03:00",,"",""
